Mode,Indicator,Date,Current,Week Number,Year
Aviation,People Screened at All Airports,2/16/2020,"2,154,534",8,2020
Aviation,People Screened at All Airports,2/17/2020,"2,451,192",8,2020
Aviation,People Screened at All Airports,2/18/2020,"2,145,085",8,2020
Aviation,People Screened at All Airports,2/19/2020,"2,083,822",8,2020
Aviation,People Screened at All Airports,2/20/2020,"2,314,722",8,2020
Aviation,People Screened at All Airports,2/21/2020,"2,376,116",8,2020
Aviation,People Screened at All Airports,2/22/2020,"1,905,375",8,2020
Aviation,People Screened at All Airports,2/23/2020,"2,337,694",9,2020
Aviation,People Screened at All Airports,2/24/2020,"2,222,479",9,2020
Aviation,People Screened at All Airports,2/25/2020,"1,873,133",9,2020
Aviation,People Screened at All Airports,2/26/2020,"2,030,008",9,2020
Aviation,People Screened at All Airports,2/27/2020,"2,320,006",9,2020
Aviation,People Screened at All Airports,2/28/2020,"2,396,163",9,2020
Aviation,People Screened at All Airports,2/29/2020,"2,050,000",9,2020
Aviation,People Screened at All Airports,3/1/2020,"2,308,505",10,2020
Aviation,People Screened at All Airports,3/2/2020,"2,115,611",10,2020
Aviation,People Screened at All Airports,3/3/2020,"1,758,253",10,2020
Aviation,People Screened at All Airports,3/4/2020,"1,906,306",10,2020
Aviation,People Screened at All Airports,3/5/2020,"2,157,766",10,2020
Aviation,People Screened at All Airports,3/6/2020,"2,228,868",10,2020
Aviation,People Screened at All Airports,3/7/2020,"1,870,051",10,2020
Aviation,People Screened at All Airports,3/8/2020,"2,141,583",11,2020
Aviation,People Screened at All Airports,3/9/2020,"1,931,226",11,2020
Aviation,People Screened at All Airports,3/10/2020,"1,637,724",11,2020
Aviation,People Screened at All Airports,3/11/2020,"1,724,699",11,2020
Aviation,People Screened at All Airports,3/12/2020,"1,808,187",11,2020
Aviation,People Screened at All Airports,3/13/2020,"1,733,622",11,2020
Aviation,People Screened at All Airports,3/14/2020,"1,475,271",11,2020
Aviation,People Screened at All Airports,3/15/2020,"1,532,822",12,2020
Aviation,People Screened at All Airports,3/16/2020,"1,220,821",12,2020
Aviation,People Screened at All Airports,3/17/2020,"973,159",12,2020
Aviation,People Screened at All Airports,3/18/2020,"790,622",12,2020
Aviation,People Screened at All Airports,3/19/2020,"636,247",12,2020
Aviation,People Screened at All Airports,3/20/2020,"610,336",12,2020
Aviation,People Screened at All Airports,3/21/2020,"557,043",12,2020
Aviation,People Screened at All Airports,3/22/2020,"471,959",13,2020
Aviation,People Screened at All Airports,3/23/2020,"333,855",13,2020
Aviation,People Screened at All Airports,3/24/2020,"282,348",13,2020
Aviation,People Screened at All Airports,3/25/2020,"241,518",13,2020
Aviation,People Screened at All Airports,3/26/2020,"205,847",13,2020
Aviation,People Screened at All Airports,3/27/2020,"201,385",13,2020
Aviation,People Screened at All Airports,3/28/2020,"185,942",13,2020
Aviation,People Screened at All Airports,3/29/2020,"181,563",14,2020
Aviation,People Screened at All Airports,3/30/2020,"155,205",14,2020
Aviation,People Screened at All Airports,3/31/2020,"147,766",14,2020
Aviation,People Screened at All Airports,4/1/2020,"137,173",14,2020
Aviation,People Screened at All Airports,4/2/2020,"125,169",14,2020
Aviation,People Screened at All Airports,4/3/2020,"129,624",14,2020
Aviation,People Screened at All Airports,4/4/2020,"119,255",14,2020
Aviation,People Screened at All Airports,4/5/2020,"122,969",15,2020
Aviation,People Screened at All Airports,4/6/2020,"109,108",15,2020
Aviation,People Screened at All Airports,4/7/2020,"97,828",15,2020
Aviation,People Screened at All Airports,4/8/2020,"95,682",15,2020
Aviation,People Screened at All Airports,4/9/2020,"104,598",15,2020
Aviation,People Screened at All Airports,4/10/2020,"109,798",15,2020
Aviation,People Screened at All Airports,4/11/2020,"94,353",15,2020
Aviation,People Screened at All Airports,4/12/2020,"91,255",16,2020
Aviation,People Screened at All Airports,4/13/2020,"102,964",16,2020
Aviation,People Screened at All Airports,4/14/2020,"88,341",16,2020
Aviation,People Screened at All Airports,4/15/2020,"91,433",16,2020
Aviation,People Screened at All Airports,4/16/2020,"95,855",16,2020
Aviation,People Screened at All Airports,4/17/2020,"107,209",16,2020
Aviation,People Screened at All Airports,4/18/2020,"97,875",16,2020
Aviation,People Screened at All Airports,4/19/2020,"106,405",17,2020
Aviation,People Screened at All Airports,4/20/2020,"100,133",17,2020
Aviation,People Screened at All Airports,4/21/2020,"93,479",17,2020
Aviation,People Screened at All Airports,4/22/2020,"99,737",17,2020
Aviation,People Screened at All Airports,4/23/2020,"112,180",17,2020
Aviation,People Screened at All Airports,4/24/2020,"124,612",17,2020
Aviation,People Screened at All Airports,4/25/2020,"108,182",17,2020
Aviation,People Screened at All Airports,4/26/2020,"129,901",18,2020
Aviation,People Screened at All Airports,4/27/2020,"121,017",18,2020
Aviation,People Screened at All Airports,4/28/2020,"111,812",18,2020
Aviation,People Screened at All Airports,4/29/2020,"120,673",18,2020
Aviation,People Screened at All Airports,4/30/2020,"155,991",18,2020
Aviation,People Screened at All Airports,5/1/2020,"173,203",18,2020
Aviation,People Screened at All Airports,5/2/2020,"135,263",18,2020
Aviation,People Screened at All Airports,5/3/2020,"170,379",19,2020
Aviation,People Screened at All Airports,5/4/2020,"164,422",19,2020
Aviation,People Screened at All Airports,5/5/2020,"130,706",19,2020
Aviation,People Screened at All Airports,5/6/2020,"140,463",19,2020
Aviation,People Screened at All Airports,5/7/2020,"190,887",19,2020
Aviation,People Screened at All Airports,5/8/2020,"215,577",19,2020
Aviation,People Screened at All Airports,5/9/2020,"169,675",19,2020
Aviation,People Screened at All Airports,5/10/2020,"201,376",20,2020
Aviation,People Screened at All Airports,5/11/2020,"216,011",20,2020
Aviation,People Screened at All Airports,5/12/2020,"163,324",20,2020
Aviation,People Screened at All Airports,5/13/2020,"179,559",20,2020
Aviation,People Screened at All Airports,5/14/2020,"235,121",20,2020
Aviation,People Screened at All Airports,5/15/2020,"250,842",20,2020
Aviation,People Screened at All Airports,5/16/2020,"194,005",20,2020
Aviation,People Screened at All Airports,5/17/2020,"254,939",21,2020
Aviation,People Screened at All Airports,5/18/2020,"244,533",21,2020
Aviation,People Screened at All Airports,5/19/2020,"190,206",21,2020
Aviation,People Screened at All Airports,5/20/2020,"230,385",21,2020
Aviation,People Screened at All Airports,5/21/2020,"319,247",21,2020
Aviation,People Screened at All Airports,5/22/2020,"349,208",21,2020
Aviation,People Screened at All Airports,5/23/2020,"253,195",21,2020
Aviation,People Screened at All Airports,5/24/2020,"267,547",22,2020
Aviation,People Screened at All Airports,5/25/2020,"341,247",22,2020
Aviation,People Screened at All Airports,5/26/2020,"265,346",22,2020
Aviation,People Screened at All Airports,5/27/2020,"261,888",22,2020
Aviation,People Screened at All Airports,5/28/2020,"322,579",22,2020
Aviation,People Screened at All Airports,5/29/2020,"329,686",22,2020
Aviation,People Screened at All Airports,5/30/2020,"271,809",22,2020
Aviation,People Screened at All Airports,5/31/2020,"353,191",23,2020
Aviation,People Screened at All Airports,6/1/2020,"354,445",23,2020
Aviation,People Screened at All Airports,6/2/2020,"267,887",23,2020
Aviation,People Screened at All Airports,6/3/2020,"304,280",23,2020
Aviation,People Screened at All Airports,6/4/2020,"392,519",23,2020
Aviation,People Screened at All Airports,6/5/2020,"420,107",23,2020
Aviation,People Screened at All Airports,6/6/2020,"353,264",23,2020
Aviation,People Screened at All Airports,6/7/2020,"438,604",24,2020
Aviation,People Screened at All Airports,6/8/2020,"431,218",24,2020
Aviation,People Screened at All Airports,6/9/2020,"338,618",24,2020
Aviation,People Screened at All Airports,6/10/2020,"386,950",24,2020
Aviation,People Screened at All Airports,6/11/2020,"502,601",24,2020
Aviation,People Screened at All Airports,6/12/2020,"520,388",24,2020
Aviation,People Screened at All Airports,6/13/2020,"436,608",24,2020
Aviation,People Screened at All Airports,6/14/2020,"544,615",25,2020
Aviation,People Screened at All Airports,6/15/2020,"535,436",25,2020
Aviation,People Screened at All Airports,6/16/2020,"418,208",25,2020
Aviation,People Screened at All Airports,6/17/2020,"442,323",25,2020
Aviation,People Screened at All Airports,6/18/2020,"577,400",25,2020
Aviation,People Screened at All Airports,6/19/2020,"588,658",25,2020
Aviation,People Screened at All Airports,6/20/2020,"508,530",25,2020
Aviation,People Screened at All Airports,6/21/2020,"592,049",26,2020
Aviation,People Screened at All Airports,6/22/2020,"608,673",26,2020
Aviation,People Screened at All Airports,6/23/2020,"471,395",26,2020
Aviation,People Screened at All Airports,6/24/2020,"496,190",26,2020
Aviation,People Screened at All Airports,6/25/2020,"623,624",26,2020
Aviation,People Screened at All Airports,6/26/2020,"632,984",26,2020
Aviation,People Screened at All Airports,6/27/2020,"546,310",26,2020
Aviation,People Screened at All Airports,6/28/2020,"634,227",27,2020
Aviation,People Screened at All Airports,6/29/2020,"626,150",27,2020
Aviation,People Screened at All Airports,6/30/2020,"500,479",27,2020
Aviation,People Screened at All Airports,7/1/2020,"627,203",27,2020
Aviation,People Screened at All Airports,7/2/2020,"765,130",27,2020
Aviation,People Screened at All Airports,7/3/2020,"719,191",27,2020
Aviation,People Screened at All Airports,7/4/2020,"466,759",27,2020
Aviation,People Screened at All Airports,7/5/2020,"733,535",28,2020
Aviation,People Screened at All Airports,7/6/2020,"757,134",28,2020
Aviation,People Screened at All Airports,7/7/2020,"642,225",28,2020
Aviation,People Screened at All Airports,7/8/2020,"633,379",28,2020
Aviation,People Screened at All Airports,7/9/2020,"712,013",28,2020
Aviation,People Screened at All Airports,7/10/2020,"712,789",28,2020
Aviation,People Screened at All Airports,7/11/2020,"659,550",28,2020
Aviation,People Screened at All Airports,7/12/2020,"757,332",29,2020
Aviation,People Screened at All Airports,7/13/2020,"699,199",29,2020
Aviation,People Screened at All Airports,7/14/2020,"544,101",29,2020
Aviation,People Screened at All Airports,7/15/2020,"590,732",29,2020
Aviation,People Screened at All Airports,7/16/2020,"707,374",29,2020
Aviation,People Screened at All Airports,7/17/2020,"720,971",29,2020
Aviation,People Screened at All Airports,7/18/2020,"648,010",29,2020
Aviation,People Screened at All Airports,7/19/2020,"749,250",30,2020
Aviation,People Screened at All Airports,7/20/2020,"696,958",30,2020
Aviation,People Screened at All Airports,7/21/2020,"531,203",30,2020
Aviation,People Screened at All Airports,7/22/2020,"572,177",30,2020
Aviation,People Screened at All Airports,7/23/2020,"706,397",30,2020
Aviation,People Screened at All Airports,7/24/2020,"727,115",30,2020
Aviation,People Screened at All Airports,7/25/2020,"650,216",30,2020
Aviation,People Screened at All Airports,7/26/2020,"751,974",31,2020
Aviation,People Screened at All Airports,7/27/2020,"700,996",31,2020
Aviation,People Screened at All Airports,7/28/2020,"537,209",31,2020
Aviation,People Screened at All Airports,7/29/2020,"575,238",31,2020
Aviation,People Screened at All Airports,7/30/2020,"718,757",31,2020
Aviation,People Screened at All Airports,7/31/2020,"768,099",31,2020
Aviation,People Screened at All Airports,8/1/2020,"709,759",31,2020
Aviation,People Screened at All Airports,8/2/2020,"800,493",32,2020
Aviation,People Screened at All Airports,8/3/2020,"739,262",32,2020
Aviation,People Screened at All Airports,8/4/2020,"544,822",32,2020
Aviation,People Screened at All Airports,8/5/2020,"597,395",32,2020
Aviation,People Screened at All Airports,8/6/2020,"744,903",32,2020
Aviation,People Screened at All Airports,8/7/2020,"760,832",32,2020
Aviation,People Screened at All Airports,8/8/2020,"684,355",32,2020
Aviation,People Screened at All Airports,8/9/2020,"833,635",33,2020
Aviation,People Screened at All Airports,8/10/2020,"763,448",33,2020
Aviation,People Screened at All Airports,8/11/2020,"559,846",33,2020
Aviation,People Screened at All Airports,8/12/2020,"591,801",33,2020
Aviation,People Screened at All Airports,8/13/2020,"762,836",33,2020
Aviation,People Screened at All Airports,8/14/2020,"784,490",33,2020
Aviation,People Screened at All Airports,8/15/2020,"690,770",33,2020
Aviation,People Screened at All Airports,8/16/2020,"863,229",34,2020
Aviation,People Screened at All Airports,8/17/2020,"774,875",34,2020
Aviation,People Screened at All Airports,8/18/2020,"566,451",34,2020
Aviation,People Screened at All Airports,8/19/2020,"588,756",34,2020
Aviation,People Screened at All Airports,8/20/2020,"773,542",34,2020
Aviation,People Screened at All Airports,8/21/2020,"764,969",34,2020
Aviation,People Screened at All Airports,8/22/2020,"625,507",34,2020
Aviation,People Screened at All Airports,8/23/2020,"843,899",35,2020
Aviation,People Screened at All Airports,8/24/2020,"728,210",35,2020
Aviation,People Screened at All Airports,8/25/2020,"523,732",35,2020
Aviation,People Screened at All Airports,8/26/2020,"540,643",35,2020
Aviation,People Screened at All Airports,8/27/2020,"723,395",35,2020
Aviation,People Screened at All Airports,8/28/2020,"740,537",35,2020
Aviation,People Screened at All Airports,8/29/2020,"592,951",35,2020
Aviation,People Screened at All Airports,8/30/2020,"809,035",36,2020
Aviation,People Screened at All Airports,8/31/2020,"714,841",36,2020
Aviation,People Screened at All Airports,9/1/2020,"517,489",36,2020
Aviation,People Screened at All Airports,9/2/2020,"579,565",36,2020
Aviation,People Screened at All Airports,9/3/2020,"879,939",36,2020
Aviation,People Screened at All Airports,9/4/2020,"970,767",36,2020
Aviation,People Screened at All Airports,9/5/2020,"665,428",36,2020
Aviation,People Screened at All Airports,9/6/2020,"695,016",37,2020
Aviation,People Screened at All Airports,9/7/2020,"937,383",37,2020
Aviation,People Screened at All Airports,9/8/2020,"706,126",37,2020
Aviation,People Screened at All Airports,9/9/2020,"618,799",37,2020
Aviation,People Screened at All Airports,9/10/2020,"756,433",37,2020
Aviation,People Screened at All Airports,9/11/2020,"733,284",37,2020
Aviation,People Screened at All Airports,9/12/2020,"615,238",37,2020
Aviation,People Screened at All Airports,9/13/2020,"812,449",38,2020
Aviation,People Screened at All Airports,9/14/2020,"731,737",38,2020
Aviation,People Screened at All Airports,9/15/2020,"522,883",38,2020
Aviation,People Screened at All Airports,9/16/2020,"578,841",38,2020
Aviation,People Screened at All Airports,9/17/2020,"787,959",38,2020
Aviation,People Screened at All Airports,9/18/2020,"813,310",38,2020
Aviation,People Screened at All Airports,9/19/2020,"639,891",38,2020
Aviation,People Screened at All Airports,9/20/2020,"850,203",39,2020
Aviation,People Screened at All Airports,9/21/2020,"773,515",39,2020
Aviation,People Screened at All Airports,9/22/2020,"551,887",39,2020
Aviation,People Screened at All Airports,9/23/2020,"609,676",39,2020
Aviation,People Screened at All Airports,9/24/2020,"828,880",39,2020
Aviation,People Screened at All Airports,9/25/2020,"842,215",39,2020
Aviation,People Screened at All Airports,9/26/2020,"660,084",39,2020
Aviation,People Screened at All Airports,9/27/2020,"874,375",40,2020
Aviation,People Screened at All Airports,9/28/2020,"799,386",40,2020
Aviation,People Screened at All Airports,9/29/2020,"570,743",40,2020
Aviation,People Screened at All Airports,9/30/2020,"636,141",40,2020
Aviation,People Screened at All Airports,10/1/2020,"857,236",40,2020
Aviation,People Screened at All Airports,10/2/2020,"859,846",40,2020
Aviation,People Screened at All Airports,10/3/2020,"678,423",40,2020
Aviation,People Screened at All Airports,10/4/2020,"902,157",41,2020
Aviation,People Screened at All Airports,10/5/2020,"819,609",41,2020
Aviation,People Screened at All Airports,10/6/2020,"592,018",41,2020
Aviation,People Screened at All Airports,10/7/2020,"670,336",41,2020
Aviation,People Screened at All Airports,10/8/2020,"939,620",41,2020
Aviation,People Screened at All Airports,10/9/2020,"971,209",41,2020
Aviation,People Screened at All Airports,10/10/2020,"771,247",41,2020
Aviation,People Screened at All Airports,10/11/2020,"986,133",42,2020
Aviation,People Screened at All Airports,10/12/2020,"959,850",42,2020
Aviation,People Screened at All Airports,10/13/2020,"682,299",42,2020
Aviation,People Screened at All Airports,10/14/2020,"719,725",42,2020
Aviation,People Screened at All Airports,10/15/2020,"953,579",42,2020
Aviation,People Screened at All Airports,10/16/2020,"974,616",42,2020
Aviation,People Screened at All Airports,10/17/2020,"789,746",42,2020
Aviation,People Screened at All Airports,10/18/2020,"1,032,944",43,2020
Aviation,People Screened at All Airports,10/19/2020,"922,620",43,2020
Aviation,People Screened at All Airports,10/20/2020,"664,255",43,2020
Aviation,People Screened at All Airports,10/21/2020,"696,819",43,2020
Aviation,People Screened at All Airports,10/22/2020,"938,346",43,2020
Aviation,People Screened at All Airports,10/23/2020,"959,689",43,2020
Aviation,People Screened at All Airports,10/24/2020,"758,136",43,2020
Aviation,People Screened at All Airports,10/25/2020,"983,526",44,2020
Aviation,People Screened at All Airports,10/26/2020,"900,344",44,2020
Aviation,People Screened at All Airports,10/27/2020,"649,688",44,2020
Aviation,People Screened at All Airports,10/28/2020,"669,999",44,2020
Aviation,People Screened at All Airports,10/29/2020,"874,982",44,2020
Aviation,People Screened at All Airports,10/30/2020,"895,620",44,2020
Aviation,People Screened at All Airports,10/31/2020,"618,889",44,2020
Aviation,People Screened at All Airports,11/1/2020,"937,848",45,2020
Aviation,People Screened at All Airports,11/2/2020,"846,604",45,2020
Aviation,People Screened at All Airports,11/3/2020,"577,166",45,2020
Aviation,People Screened at All Airports,11/4/2020,"637,097",45,2020
Aviation,People Screened at All Airports,11/5/2020,"866,413",45,2020
Aviation,People Screened at All Airports,11/6/2020,"893,912",45,2020
Aviation,People Screened at All Airports,11/7/2020,"690,911",45,2020
Aviation,People Screened at All Airports,11/8/2020,"976,249",46,2020
Aviation,People Screened at All Airports,11/9/2020,"838,858",46,2020
Aviation,People Screened at All Airports,11/10/2020,"599,194",46,2020
Aviation,People Screened at All Airports,11/11/2020,"675,993",46,2020
Aviation,People Screened at All Airports,11/12/2020,"870,779",46,2020
Aviation,People Screened at All Airports,11/13/2020,"882,856",46,2020
Aviation,People Screened at All Airports,11/14/2020,"697,776",46,2020
Aviation,People Screened at All Airports,11/15/2020,"982,275",47,2020
Aviation,People Screened at All Airports,11/16/2020,"847,007",47,2020
Aviation,People Screened at All Airports,11/17/2020,"578,676",47,2020
Aviation,People Screened at All Airports,11/18/2020,"665,772",47,2020
Aviation,People Screened at All Airports,11/19/2020,"865,640",47,2020
Aviation,People Screened at All Airports,11/20/2020,"982,461",47,2020
Aviation,People Screened at All Airports,11/21/2020,"944,827",47,2020
Aviation,People Screened at All Airports,11/22/2020,"1,006,205",48,2020
Aviation,People Screened at All Airports,11/23/2020,"876,920",48,2020
Aviation,People Screened at All Airports,11/24/2020,"915,416",48,2020
Aviation,People Screened at All Airports,11/25/2020,"1,031,087",48,2020
Aviation,People Screened at All Airports,11/26/2020,"534,338",48,2020
Aviation,People Screened at All Airports,11/27/2020,"782,023",48,2020
Aviation,People Screened at All Airports,11/28/2020,"921,758",48,2020
Aviation,People Screened at All Airports,11/29/2020,"1,134,281",49,2020
Aviation,People Screened at All Airports,11/30/2020,"940,421",49,2020
Aviation,People Screened at All Airports,12/1/2020,"741,788",49,2020
Aviation,People Screened at All Airports,12/2/2020,"634,505",49,2020
Aviation,People Screened at All Airports,12/3/2020,"739,822",49,2020
Aviation,People Screened at All Airports,12/4/2020,"755,456",49,2020
Aviation,People Screened at All Airports,12/5/2020,"633,074",49,2020
Aviation,People Screened at All Airports,12/6/2020,"838,674",50,2020
Aviation,People Screened at All Airports,12/7/2020,"705,638",50,2020
Aviation,People Screened at All Airports,12/8/2020,"503,222",50,2020
Aviation,People Screened at All Airports,12/9/2020,"565,450",50,2020
Aviation,People Screened at All Airports,12/10/2020,"755,051",50,2020
Aviation,People Screened at All Airports,12/11/2020,"790,717",50,2020
Aviation,People Screened at All Airports,12/12/2020,"665,064",50,2020
Aviation,People Screened at All Airports,12/13/2020,"866,284",51,2020
Aviation,People Screened at All Airports,12/14/2020,"754,009",51,2020
Aviation,People Screened at All Airports,12/15/2020,"582,330",51,2020
Aviation,People Screened at All Airports,12/16/2020,"642,102",51,2020
Aviation,People Screened at All Airports,12/17/2020,"856,004",51,2020
Aviation,People Screened at All Airports,12/18/2020,"1,074,530",51,2020
Aviation,People Screened at All Airports,12/19/2020,"1,074,738",51,2020
Aviation,People Screened at All Airports,12/20/2020,"1,064,619",52,2020
Aviation,People Screened at All Airports,12/21/2020,"956,993",52,2020
Aviation,People Screened at All Airports,12/22/2020,"997,530",52,2020
Aviation,People Screened at All Airports,12/23/2020,"1,198,436",52,2020
Aviation,People Screened at All Airports,12/24/2020,"848,458",52,2020
Aviation,People Screened at All Airports,12/25/2020,"652,688",52,2020
Aviation,People Screened at All Airports,12/26/2020,"1,134,336",52,2020
Aviation,People Screened at All Airports,12/27/2020,"1,286,294",53,2020
Aviation,People Screened at All Airports,12/28/2020,"1,114,697",53,2020
Aviation,People Screened at All Airports,12/29/2020,"1,024,047",53,2020
Aviation,People Screened at All Airports,12/30/2020,"1,168,564",53,2020
Aviation,People Screened at All Airports,12/31/2020,"874,870",53,2020
Aviation,U.S. Domestic Commercial Flights (Departures),1/1/2019,"21,923",53,2019
Aviation,U.S. Domestic Commercial Flights (Departures),1/2/2019,"27,113",53,2019
Aviation,U.S. Domestic Commercial Flights (Departures),1/3/2019,"26,388",53,2019
Aviation,U.S. Domestic Commercial Flights (Departures),1/4/2019,"26,043",53,2019
Aviation,U.S. Domestic Commercial Flights (Departures),1/5/2019,"21,706",53,2019
Aviation,U.S. Domestic Commercial Flights (Departures),1/6/2019,"24,117",2,2019
Aviation,U.S. Domestic Commercial Flights (Departures),1/7/2019,"25,652",2,2019
Aviation,U.S. Domestic Commercial Flights (Departures),1/8/2019,"25,227",2,2019
Aviation,U.S. Domestic Commercial Flights (Departures),1/9/2019,"25,746",2,2019
Aviation,U.S. Domestic Commercial Flights (Departures),1/10/2019,"26,678",2,2019
Aviation,U.S. Domestic Commercial Flights (Departures),1/11/2019,"26,142",2,2019
Aviation,U.S. Domestic Commercial Flights (Departures),1/12/2019,"19,078",2,2019
Aviation,U.S. Domestic Commercial Flights (Departures),1/13/2019,"22,374",3,2019
Aviation,U.S. Domestic Commercial Flights (Departures),1/14/2019,"25,143",3,2019
Aviation,U.S. Domestic Commercial Flights (Departures),1/15/2019,"24,941",3,2019
Aviation,U.S. Domestic Commercial Flights (Departures),1/16/2019,"25,572",3,2019
Aviation,U.S. Domestic Commercial Flights (Departures),1/17/2019,"26,933",3,2019
Aviation,U.S. Domestic Commercial Flights (Departures),1/18/2019,"26,494",3,2019
Aviation,U.S. Domestic Commercial Flights (Departures),1/19/2019,"17,378",3,2019
Aviation,U.S. Domestic Commercial Flights (Departures),1/20/2019,"19,648",4,2019
Aviation,U.S. Domestic Commercial Flights (Departures),1/21/2019,"24,720",4,2019
Aviation,U.S. Domestic Commercial Flights (Departures),1/22/2019,"24,154",4,2019
Aviation,U.S. Domestic Commercial Flights (Departures),1/23/2019,"25,355",4,2019
Aviation,U.S. Domestic Commercial Flights (Departures),1/24/2019,"26,471",4,2019
Aviation,U.S. Domestic Commercial Flights (Departures),1/25/2019,"26,372",4,2019
Aviation,U.S. Domestic Commercial Flights (Departures),1/26/2019,"19,536",4,2019
Aviation,U.S. Domestic Commercial Flights (Departures),1/27/2019,"23,153",5,2019
Aviation,U.S. Domestic Commercial Flights (Departures),1/28/2019,"23,782",5,2019
Aviation,U.S. Domestic Commercial Flights (Departures),1/29/2019,"24,144",5,2019
Aviation,U.S. Domestic Commercial Flights (Departures),1/30/2019,"23,283",5,2019
Aviation,U.S. Domestic Commercial Flights (Departures),1/31/2019,"25,006",5,2019
Aviation,U.S. Domestic Commercial Flights (Departures),2/1/2019,"26,168",5,2019
Aviation,U.S. Domestic Commercial Flights (Departures),2/2/2019,"19,089",5,2019
Aviation,U.S. Domestic Commercial Flights (Departures),2/3/2019,"20,933",6,2019
Aviation,U.S. Domestic Commercial Flights (Departures),2/4/2019,"25,576",6,2019
Aviation,U.S. Domestic Commercial Flights (Departures),2/5/2019,"24,743",6,2019
Aviation,U.S. Domestic Commercial Flights (Departures),2/6/2019,"25,547",6,2019
Aviation,U.S. Domestic Commercial Flights (Departures),2/7/2019,"26,376",6,2019
Aviation,U.S. Domestic Commercial Flights (Departures),2/8/2019,"26,198",6,2019
Aviation,U.S. Domestic Commercial Flights (Departures),2/9/2019,"19,304",6,2019
Aviation,U.S. Domestic Commercial Flights (Departures),2/10/2019,"22,862",7,2019
Aviation,U.S. Domestic Commercial Flights (Departures),2/11/2019,"24,601",7,2019
Aviation,U.S. Domestic Commercial Flights (Departures),2/12/2019,"23,259",7,2019
Aviation,U.S. Domestic Commercial Flights (Departures),2/13/2019,"26,023",7,2019
Aviation,U.S. Domestic Commercial Flights (Departures),2/14/2019,"27,474",7,2019
Aviation,U.S. Domestic Commercial Flights (Departures),2/15/2019,"27,255",7,2019
Aviation,U.S. Domestic Commercial Flights (Departures),2/16/2019,"20,240",7,2019
Aviation,U.S. Domestic Commercial Flights (Departures),2/17/2019,"21,455",8,2019
Aviation,U.S. Domestic Commercial Flights (Departures),2/18/2019,"25,865",8,2019
Aviation,U.S. Domestic Commercial Flights (Departures),2/19/2019,"26,571",8,2019
Aviation,U.S. Domestic Commercial Flights (Departures),2/20/2019,"24,907",8,2019
Aviation,U.S. Domestic Commercial Flights (Departures),2/21/2019,"26,939",8,2019
Aviation,U.S. Domestic Commercial Flights (Departures),2/22/2019,"26,843",8,2019
Aviation,U.S. Domestic Commercial Flights (Departures),2/23/2019,"20,434",8,2019
Aviation,U.S. Domestic Commercial Flights (Departures),2/24/2019,"23,134",9,2019
Aviation,U.S. Domestic Commercial Flights (Departures),2/25/2019,"24,898",9,2019
Aviation,U.S. Domestic Commercial Flights (Departures),2/26/2019,"26,183",9,2019
Aviation,U.S. Domestic Commercial Flights (Departures),2/27/2019,"26,758",9,2019
Aviation,U.S. Domestic Commercial Flights (Departures),2/28/2019,"27,532",9,2019
Aviation,U.S. Domestic Commercial Flights (Departures),3/1/2019,"27,107",9,2019
Aviation,U.S. Domestic Commercial Flights (Departures),3/2/2019,"21,050",9,2019
Aviation,U.S. Domestic Commercial Flights (Departures),3/3/2019,"23,879",10,2019
Aviation,U.S. Domestic Commercial Flights (Departures),3/4/2019,"25,747",10,2019
